doc_id,filename,format,word_count_target,sit_ids,labels,instances,confidences,tcs,actual_file_path,actual_word_count,docx_path,pdf_path,eml_path,attachments,postprocessed_at
311,doc_00311_document.txt,document,1187,SIT_LEGAL_TC;SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC;SIT_FINANCE_TC;SIT_SOURCE_CODE_TC;SIT_BUDGET_TC;SIT_IP_TC,FP;TP;FP;TP;TP;TP;FP,3;4;15;8;19;1;1,Medium;Medium;Medium;High;High;Low;Low,IP;Legal;HR;Finance,output/files\doc_00311_document.txt,1204.0,output\files\doc_00311_document.docx,output\files\doc_00311_document.pdf,,,2025-11-03T11:28:18.467077Z
312,doc_00312_email_with_attachment.txt,email_with_attachment,3140,SIT_MA_TC;SIT_SOFTWARE_DEV_TC;SIT_PROJECT_DOCS_TC;SIT_BANK_STATEMENT_TC;SIT_LOAN_AGREEMENTS_TC;SIT_WIRE_TRANSFER_TC,TP;FP;TP;TP;TP;TP,4;1;4;3;3;5,Medium;Low;Medium;Medium;Medium;Medium,Finance;Legal;HR;Project;Software;IP,output/files\doc_00312_email_with_attachment.txt,3145.0,output\files\doc_00312_email_with_attachment.docx,output\files\doc_00312_email_with_attachment.pdf,output\files\doc_00312_email_with_attachment.eml,output\files\doc_00312_email_with_attachment_attachment.xlsx,2025-11-03T11:28:18.583078Z
313,doc_00313_email_with_attachment.txt,email_with_attachment,820,SIT_SOW_TC,FP,9,Medium,Project,output/files\doc_00313_email_with_attachment.txt,830.0,output\files\doc_00313_email_with_attachment.docx,output\files\doc_00313_email_with_attachment.pdf,output\files\doc_00313_email_with_attachment.eml,output\files\doc_00313_email_with_attachment_attachment.xlsx,2025-11-03T11:28:18.672740Z
314,doc_00314_chat.txt,chat,1251,SIT_CCN;SIT_SSN;SIT_ITIN;SIT_PASSPORT_US_UK;SIT_BANK_US;SIT_DRIVER_US,FP;TP;TP;TP;FP;TP,4;9;4;1;1;10,Medium;High;Medium;Low;Low;High,Travel;Tax;HR;Finance,output/files\doc_00314_chat.txt,1270.0,output\files\doc_00314_chat.docx,output\files\doc_00314_chat.pdf,,,2025-11-03T11:28:18.720739Z
315,doc_00315_email.txt,email,1798,SIT_ABA;SIT_DEA;SIT_EU_DEBIT;SIT_ICD10,FP;FP;FP;FP,5;7;5;5,Medium;Medium;Medium;Medium,Finance;Healthcare,output/files\doc_00315_email.txt,1801.0,output\files\doc_00315_email.docx,output\files\doc_00315_email.pdf,output\files\doc_00315_email.eml,,2025-11-03T11:28:18.776733Z
316,doc_00316_pdf.txt,pdf,1013,SIT_ICD9,FP,8,Medium,Healthcare,output/files\doc_00316_pdf.txt,1027.0,output\files\doc_00316_pdf.docx,output\files\doc_00316_pdf.pdf,,,2025-11-03T11:28:18.824739Z
317,doc_00317_email_with_attachment.txt,email_with_attachment,1487,SIT_SWIFT,TP,1,Low,Finance,output/files\doc_00317_email_with_attachment.txt,1500.0,output\files\doc_00317_email_with_attachment.docx,output\files\doc_00317_email_with_attachment.pdf,output\files\doc_00317_email_with_attachment.eml,output\files\doc_00317_email_with_attachment_attachment.xlsx,2025-11-03T11:28:18.925736Z
318,doc_00318_email_with_attachment.txt,email_with_attachment,1439,SIT_CAN_SIN;SIT_CAN_BANK;SIT_AUS_TFN;SIT_CAN_PHIN;SIT_CAN_DRIVER;SIT_CAN_HEALTH,TP;FP;FP;TP;TP;FP,1;3;4;7;3;4,Low;Medium;Medium;High;Medium;Medium,Tax;HR;Finance;Healthcare,output/files\doc_00318_email_with_attachment.txt,1441.0,output\files\doc_00318_email_with_attachment.docx,output\files\doc_00318_email_with_attachment.pdf,output\files\doc_00318_email_with_attachment.eml,output\files\doc_00318_email_with_attachment_attachment.xlsx,2025-11-03T11:28:19.019346Z
319,doc_00319_pdf.txt,pdf,1796,SIT_AUS_DRIVER;SIT_AUS_PASSPORT;SIT_AUS_BANK;SIT_AZURE_SAS,FP;FP;FP;FP,1;4;1;1,Low;Medium;Low;Low,Finance;IP;HR;Travel,output/files\doc_00319_pdf.txt,1810.0,output\files\doc_00319_pdf.docx,output\files\doc_00319_pdf.pdf,,,2025-11-03T11:28:19.078345Z
320,doc_00320_email_with_attachment.txt,email_with_attachment,578,SIT_CAN_PASSPORT;SIT_AUS_MEDACC;SIT_IBAN;SIT_BR_CPF,FP;FP;TP;TP,3;4;5;9,Medium;Medium;Medium;High,Finance;HR;Travel;Healthcare;Tax,output/files\doc_00320_email_with_attachment.txt,588.0,output\files\doc_00320_email_with_attachment.docx,output\files\doc_00320_email_with_attachment.pdf,output\files\doc_00320_email_with_attachment.eml,output\files\doc_00320_email_with_attachment_attachment.xlsx,2025-11-03T11:28:19.164571Z
321,doc_00321_email_with_attachment.txt,email_with_attachment,665,SIT_BR_RG;SIT_UK_NINO;SIT_FR_INSEE;SIT_IP,TP;FP;TP;TP,1;7;1;4,Low;Medium;Low;Medium,IP;Tax;HR;Healthcare,output/files\doc_00321_email_with_attachment.txt,666.0,output\files\doc_00321_email_with_attachment.docx,output\files\doc_00321_email_with_attachment.pdf,output\files\doc_00321_email_with_attachment.eml,output\files\doc_00321_email_with_attachment_attachment.xlsx,2025-11-03T11:28:19.249265Z
322,doc_00322_pdf.txt,pdf,1024,SIT_HEALTHCARE_TC,TP,3,Medium,Healthcare,output/files\doc_00322_pdf.txt,1033.0,output\files\doc_00322_pdf.docx,output\files\doc_00322_pdf.pdf,,,2025-11-03T11:28:19.296255Z
323,doc_00323_email.txt,email,1121,SIT_HEALTH_FORMS;SIT_TAX_TC;SIT_HR_TC;SIT_INVOICE_TC,TP;TP;FP;FP,1;20;5;6,Low;High;Medium;Medium,HR;Tax;Finance;Healthcare,output/files\doc_00323_email.txt,1123.0,output\files\doc_00323_email.docx,output\files\doc_00323_email.pdf,output\files\doc_00323_email.eml,,2025-11-03T11:28:19.346257Z
324,doc_00324_pdf.txt,pdf,1104,SIT_EMP_INSURANCE_TC;SIT_LEGAL_TC;SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC,TP;FP;FP;FP,3;7;3;1,Medium;Medium;Medium;Low,Legal;HR;Finance,output/files\doc_00324_pdf.txt,1105.0,output\files\doc_00324_pdf.docx,output\files\doc_00324_pdf.pdf,,,2025-11-03T11:28:19.394255Z
325,doc_00325_email.txt,email,1380,SIT_FINANCE_TC,TP,1,Low,Finance,output/files\doc_00325_email.txt,1389.0,output\files\doc_00325_email.docx,output\files\doc_00325_email.pdf,output\files\doc_00325_email.eml,,2025-11-03T11:28:19.455271Z
326,doc_00326_email_with_attachment.txt,email_with_attachment,1347,SIT_SOURCE_CODE_TC;SIT_BUDGET_TC;SIT_IP_TC;SIT_MA_TC,FP;FP;FP;TP,1;5;1;1,Low;Medium;Low;Low,IP;Legal;Finance,output/files\doc_00326_email_with_attachment.txt,1373.0,output\files\doc_00326_email_with_attachment.docx,output\files\doc_00326_email_with_attachment.pdf,output\files\doc_00326_email_with_attachment.eml,output\files\doc_00326_email_with_attachment_attachment.xlsx,2025-11-03T11:28:19.547265Z
327,doc_00327_email.txt,email,1460,SIT_SOFTWARE_DEV_TC;SIT_PROJECT_DOCS_TC;SIT_BANK_STATEMENT_TC;SIT_LOAN_AGREEMENTS_TC;SIT_WIRE_TRANSFER_TC;SIT_SOW_TC,FP;FP;TP;TP;TP;TP,4;4;9;10;1;1,Medium;Medium;High;High;Low;Low,Finance;HR;Project;Software;IP,output/files\doc_00327_email.txt,1473.0,output\files\doc_00327_email.docx,output\files\doc_00327_email.pdf,output\files\doc_00327_email.eml,,2025-11-03T11:28:19.599266Z
328,doc_00328_email_with_attachment.txt,email_with_attachment,1099,SIT_CCN;SIT_SSN;SIT_ITIN;SIT_PASSPORT_US_UK;SIT_BANK_US,TP;FP;FP;FP;TP,1;1;4;4;1,Low;Low;Medium;Medium;Low,Travel;Tax;HR;Finance,output/files\doc_00328_email_with_attachment.txt,1119.0,output\files\doc_00328_email_with_attachment.docx,output\files\doc_00328_email_with_attachment.pdf,output\files\doc_00328_email_with_attachment.eml,output\files\doc_00328_email_with_attachment_attachment.xlsx,2025-11-03T11:28:19.716267Z
329,doc_00329_document.txt,document,1196,SIT_DRIVER_US,FP,5,Medium,HR,output/files\doc_00329_document.txt,1221.0,output\files\doc_00329_document.docx,output\files\doc_00329_document.pdf,,,2025-11-03T11:28:19.763255Z
330,doc_00330_pdf.txt,pdf,1301,SIT_ABA;SIT_DEA;SIT_EU_DEBIT;SIT_ICD10;SIT_ICD9,FP;TP;FP;TP;FP,3;4;5;1;1,Medium;Medium;Medium;Low;Low,Finance;Healthcare,output/files\doc_00330_pdf.txt,1311.0,output\files\doc_00330_pdf.docx,output\files\doc_00330_pdf.pdf,,,2025-11-03T11:28:19.812255Z
331,doc_00331_chat.txt,chat,1200,SIT_SWIFT,FP,10,Medium,Finance,output/files\doc_00331_chat.txt,1203.0,output\files\doc_00331_chat.docx,output\files\doc_00331_chat.pdf,,,2025-11-03T11:28:19.851248Z
332,doc_00332_email.txt,email,648,SIT_CAN_SIN,FP,1,Low,Tax;HR,output/files\doc_00332_email.txt,664.0,output\files\doc_00332_email.docx,output\files\doc_00332_email.pdf,output\files\doc_00332_email.eml,,2025-11-03T11:28:19.905264Z
333,doc_00333_pdf.txt,pdf,1190,SIT_CAN_BANK;SIT_AUS_TFN;SIT_CAN_PHIN;SIT_CAN_DRIVER;SIT_CAN_HEALTH;SIT_AUS_DRIVER;SIT_AUS_PASSPORT;SIT_AUS_BANK;SIT_AZURE_SAS;SIT_CAN_PASSPORT,TP;TP;TP;FP;FP;FP;TP;FP;TP;FP,1;5;20;1;1;1;1;19;1;3,Low;Medium;High;Low;Low;Low;Low;Medium;Low;Medium,Finance;HR;Travel;Healthcare;Tax;IP,output/files\doc_00333_pdf.txt,1200.0,output\files\doc_00333_pdf.docx,output\files\doc_00333_pdf.pdf,,,2025-11-03T11:28:19.955255Z
334,doc_00334_email.txt,email,1100,SIT_AUS_MEDACC;SIT_IBAN,FP;TP,1;5,Low;Medium,Finance;Healthcare,output/files\doc_00334_email.txt,1127.0,output\files\doc_00334_email.docx,output\files\doc_00334_email.pdf,output\files\doc_00334_email.eml,,2025-11-03T11:28:20.006251Z
335,doc_00335_chat.txt,chat,1335,SIT_BR_CPF;SIT_BR_RG,FP;FP,5;16,Medium;Medium,Tax;HR,output/files\doc_00335_chat.txt,1345.0,output\files\doc_00335_chat.docx,output\files\doc_00335_chat.pdf,,,2025-11-03T11:28:20.056257Z
336,doc_00336_document.txt,document,767,SIT_UK_NINO,FP,4,Medium,Tax;HR,output/files\doc_00336_document.txt,768.0,output\files\doc_00336_document.docx,output\files\doc_00336_document.pdf,,,2025-11-03T11:28:20.102265Z
337,doc_00337_chat.txt,chat,3630,SIT_FR_INSEE;SIT_IP,FP;FP,4;8,Medium;Medium,IP;HR;Healthcare,output/files\doc_00337_chat.txt,3632.0,output\files\doc_00337_chat.docx,output\files\doc_00337_chat.pdf,,,2025-11-03T11:28:20.184257Z
338,doc_00338_email_with_attachment.txt,email_with_attachment,3402,SIT_HEALTHCARE_TC,TP,4,Medium,Healthcare,output/files\doc_00338_email_with_attachment.txt,3409.0,output\files\doc_00338_email_with_attachment.docx,output\files\doc_00338_email_with_attachment.pdf,output\files\doc_00338_email_with_attachment.eml,output\files\doc_00338_email_with_attachment_attachment.xlsx,2025-11-03T11:28:20.290256Z
339,doc_00339_document.txt,document,687,SIT_HEALTH_FORMS;SIT_TAX_TC;SIT_HR_TC;SIT_INVOICE_TC;SIT_EMP_INSURANCE_TC;SIT_LEGAL_TC;SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC;SIT_FINANCE_TC;SIT_SOURCE_CODE_TC,FP;TP;TP;FP;TP;FP;TP;FP;FP;TP,6;1;7;1;19;8;1;6;1;1,Medium;Low;High;Low;High;Medium;Low;Medium;Low;Low,Finance;Legal;HR;Healthcare;Tax;IP,output/files\doc_00339_document.txt,696.0,output\files\doc_00339_document.docx,output\files\doc_00339_document.pdf,,,2025-11-03T11:28:20.336256Z
340,doc_00340_chat.txt,chat,3725,SIT_BUDGET_TC;SIT_IP_TC,TP;TP,1;1,Low;Low,IP;Finance,output/files\doc_00340_chat.txt,3735.0,output\files\doc_00340_chat.docx,output\files\doc_00340_chat.pdf,,,2025-11-03T11:28:20.413264Z
341,doc_00341_email_with_attachment.txt,email_with_attachment,2517,SIT_MA_TC;SIT_SOFTWARE_DEV_TC,TP;FP,1;3,Low;Medium,Legal;IP;Finance;Software,output/files\doc_00341_email_with_attachment.txt,2540.0,output\files\doc_00341_email_with_attachment.docx,output\files\doc_00341_email_with_attachment.pdf,output\files\doc_00341_email_with_attachment.eml,output\files\doc_00341_email_with_attachment_attachment.xlsx,2025-11-03T11:28:20.514266Z
342,doc_00342_email.txt,email,855,SIT_PROJECT_DOCS_TC;SIT_BANK_STATEMENT_TC;SIT_LOAN_AGREEMENTS_TC;SIT_WIRE_TRANSFER_TC;SIT_SOW_TC,FP;FP;TP;FP;FP,5;5;1;1;5,Medium;Medium;Low;Low;Medium,HR;Finance;Project,output/files\doc_00342_email.txt,878.0,output\files\doc_00342_email.docx,output\files\doc_00342_email.pdf,output\files\doc_00342_email.eml,,2025-11-03T11:28:20.563264Z
343,doc_00343_pdf.txt,pdf,765,SIT_CCN;SIT_SSN;SIT_ITIN;SIT_PASSPORT_US_UK,TP;FP;TP;FP,1;1;4;1,Low;Low;Medium;Low,Travel;Tax;HR;Finance,output/files\doc_00343_pdf.txt,765.0,output\files\doc_00343_pdf.docx,output\files\doc_00343_pdf.pdf,,,2025-11-03T11:28:20.608257Z
344,doc_00344_chat.txt,chat,1270,SIT_BANK_US;SIT_DRIVER_US,TP;TP,16;3,High;Medium,HR;Finance,output/files\doc_00344_chat.txt,1282.0,output\files\doc_00344_chat.docx,output\files\doc_00344_chat.pdf,,,2025-11-03T11:28:20.658255Z
345,doc_00345_document.txt,document,1376,SIT_ABA;SIT_DEA;SIT_EU_DEBIT,TP;TP;FP,1;3;7,Low;Medium;Medium,Finance;Healthcare,output/files\doc_00345_document.txt,1380.0,output\files\doc_00345_document.docx,output\files\doc_00345_document.pdf,,,2025-11-03T11:28:20.708247Z
346,doc_00346_pdf.txt,pdf,1023,SIT_ICD10,FP,9,Medium,Healthcare,output/files\doc_00346_pdf.txt,1028.0,output\files\doc_00346_pdf.docx,output\files\doc_00346_pdf.pdf,,,2025-11-03T11:28:20.768265Z
347,doc_00347_pdf.txt,pdf,760,SIT_ICD9;SIT_SWIFT;SIT_CAN_SIN,FP;FP;TP,1;4;1,Low;Medium;Low,Tax;HR;Finance;Healthcare,output/files\doc_00347_pdf.txt,790.0,output\files\doc_00347_pdf.docx,output\files\doc_00347_pdf.pdf,,,2025-11-03T11:28:20.812264Z
348,doc_00348_pdf.txt,pdf,1165,SIT_CAN_BANK;SIT_AUS_TFN;SIT_CAN_PHIN;SIT_CAN_DRIVER,TP;TP;TP;FP,1;4;4;14,Low;Medium;Medium;Medium,HR;Tax;Finance;Healthcare,output/files\doc_00348_pdf.txt,1184.0,output\files\doc_00348_pdf.docx,output\files\doc_00348_pdf.pdf,,,2025-11-03T11:28:20.859255Z
349,doc_00349_email_with_attachment.txt,email_with_attachment,1293,SIT_CAN_HEALTH,FP,5,Medium,Healthcare,output/files\doc_00349_email_with_attachment.txt,1317.0,output\files\doc_00349_email_with_attachment.docx,output\files\doc_00349_email_with_attachment.pdf,output\files\doc_00349_email_with_attachment.eml,output\files\doc_00349_email_with_attachment_attachment.xlsx,2025-11-03T11:28:20.955257Z
350,doc_00350_pdf.txt,pdf,798,SIT_AUS_DRIVER;SIT_AUS_PASSPORT;SIT_AUS_BANK;SIT_AZURE_SAS;SIT_CAN_PASSPORT,FP;FP;TP;FP;TP,3;4;4;1;1,Medium;Medium;Medium;Low;Low,Finance;IP;HR;Travel,output/files\doc_00350_pdf.txt,820.0,output\files\doc_00350_pdf.docx,output\files\doc_00350_pdf.pdf,,,2025-11-03T11:28:21.001257Z
351,doc_00351_document.txt,document,906,SIT_AUS_MEDACC;SIT_IBAN;SIT_BR_CPF;SIT_BR_RG;SIT_UK_NINO,TP;FP;TP;TP;FP,4;4;1;8;6,Medium;Medium;Low;High;Medium,Tax;HR;Finance;Healthcare,output/files\doc_00351_document.txt,919.0,output\files\doc_00351_document.docx,output\files\doc_00351_document.pdf,,,2025-11-03T11:28:21.048264Z
352,doc_00352_email.txt,email,906,SIT_FR_INSEE,FP,3,Medium,HR;Healthcare,output/files\doc_00352_email.txt,907.0,output\files\doc_00352_email.docx,output\files\doc_00352_email.pdf,output\files\doc_00352_email.eml,,2025-11-03T11:28:21.097247Z
353,doc_00353_email_with_attachment.txt,email_with_attachment,417,SIT_IP;SIT_HEALTHCARE_TC;SIT_HEALTH_FORMS;SIT_TAX_TC,TP;FP;TP;FP,3;8;9;1,Medium;Medium;High;Low,IP;Tax;Healthcare,output/files\doc_00353_email_with_attachment.txt,447.0,output\files\doc_00353_email_with_attachment.docx,output\files\doc_00353_email_with_attachment.pdf,output\files\doc_00353_email_with_attachment.eml,output\files\doc_00353_email_with_attachment_attachment.xlsx,2025-11-03T11:28:21.189199Z
354,doc_00354_email.txt,email,1046,SIT_HR_TC;SIT_INVOICE_TC;SIT_EMP_INSURANCE_TC;SIT_LEGAL_TC;SIT_AGREEMENTS_TC,FP;FP;FP;FP;FP,5;3;3;5;5,Medium;Medium;Medium;Medium;Medium,Legal;HR;Finance,output/files\doc_00354_email.txt,1072.0,output\files\doc_00354_email.docx,output\files\doc_00354_email.pdf,output\files\doc_00354_email.eml,,2025-11-03T11:28:21.237743Z
355,doc_00355_document.txt,document,2945,SIT_DISCIPLINARY_TC;SIT_FINANCE_TC;SIT_SOURCE_CODE_TC;SIT_BUDGET_TC;SIT_IP_TC;SIT_MA_TC;SIT_SOFTWARE_DEV_TC;SIT_PROJECT_DOCS_TC;SIT_BANK_STATEMENT_TC;SIT_LOAN_AGREEMENTS_TC,FP;TP;TP;FP;TP;FP;TP;FP;TP;TP,9;3;1;8;5;18;8;10;5;1,Medium;Medium;Low;Medium;Medium;Medium;High;Medium;Medium;Low,Finance;Legal;HR;Project;Software;IP,output/files\doc_00355_document.txt,2966.0,output\files\doc_00355_document.docx,output\files\doc_00355_document.pdf,,,2025-11-03T11:28:21.301029Z
356,doc_00356_pdf.txt,pdf,1373,SIT_WIRE_TRANSFER_TC;SIT_SOW_TC;SIT_CCN;SIT_SSN,TP;FP;FP;FP,3;10;4;4,Medium;Medium;Medium;Medium,Tax;HR;Finance;Project,output/files\doc_00356_pdf.txt,1381.0,output\files\doc_00356_pdf.docx,output\files\doc_00356_pdf.pdf,,,2025-11-03T11:28:21.350828Z
357,doc_00357_email.txt,email,1217,SIT_ITIN,TP,5,Medium,Tax,output/files\doc_00357_email.txt,1224.0,output\files\doc_00357_email.docx,output\files\doc_00357_email.pdf,output\files\doc_00357_email.eml,,2025-11-03T11:28:21.409966Z
358,doc_00358_email_with_attachment.txt,email_with_attachment,3278,SIT_PASSPORT_US_UK;SIT_BANK_US;SIT_DRIVER_US,TP;FP;TP,1;1;1,Low;Low;Low,Finance;HR;Travel,output/files\doc_00358_email_with_attachment.txt,3293.0,output\files\doc_00358_email_with_attachment.docx,output\files\doc_00358_email_with_attachment.pdf,output\files\doc_00358_email_with_attachment.eml,output\files\doc_00358_email_with_attachment_attachment.xlsx,2025-11-03T11:28:21.519254Z
359,doc_00359_email.txt,email,1304,SIT_ABA,TP,4,Medium,Finance,output/files\doc_00359_email.txt,1317.0,output\files\doc_00359_email.docx,output\files\doc_00359_email.pdf,output\files\doc_00359_email.eml,,2025-11-03T11:28:21.570622Z
360,doc_00360_pdf.txt,pdf,1153,SIT_DEA;SIT_EU_DEBIT;SIT_ICD10;SIT_ICD9;SIT_SWIFT;SIT_CAN_SIN;SIT_CAN_BANK;SIT_AUS_TFN;SIT_CAN_PHIN;SIT_CAN_DRIVER,FP;TP;TP;FP;FP;TP;FP;FP;FP;FP,1;7;6;1;1;1;9;5;1;1,Low;High;High;Low;Low;Low;Medium;Medium;Low;Low,Tax;HR;Finance;Healthcare,output/files\doc_00360_pdf.txt,1156.0,output\files\doc_00360_pdf.docx,output\files\doc_00360_pdf.pdf,,,2025-11-03T11:28:21.619662Z
361,doc_00361_pdf.txt,pdf,703,SIT_CAN_HEALTH;SIT_AUS_DRIVER;SIT_AUS_PASSPORT,FP;FP;FP,1;10;1,Low;Medium;Low,HR;Travel;Healthcare,output/files\doc_00361_pdf.txt,719.0,output\files\doc_00361_pdf.docx,output\files\doc_00361_pdf.pdf,,,2025-11-03T11:28:21.665370Z
362,doc_00362_document.txt,document,1318,SIT_AUS_BANK;SIT_AZURE_SAS;SIT_CAN_PASSPORT;SIT_AUS_MEDACC;SIT_IBAN;SIT_BR_CPF,TP;FP;TP;TP;FP;TP,1;1;1;6;5;4,Low;Low;Low;High;Medium;Medium,Finance;HR;Travel;Healthcare;Tax;IP,output/files\doc_00362_document.txt,1334.0,output\files\doc_00362_document.docx,output\files\doc_00362_document.pdf,,,2025-11-03T11:28:21.716856Z
363,doc_00363_chat.txt,chat,824,SIT_BR_RG;SIT_UK_NINO;SIT_FR_INSEE,FP;TP;FP,11;5;1,Medium;Medium;Low,Tax;HR;Healthcare,output/files\doc_00363_chat.txt,831.0,output\files\doc_00363_chat.docx,output\files\doc_00363_chat.pdf,,,2025-11-03T11:28:21.762511Z
364,doc_00364_email_with_attachment.txt,email_with_attachment,856,SIT_IP;SIT_HEALTHCARE_TC;SIT_HEALTH_FORMS;SIT_TAX_TC;SIT_HR_TC,FP;TP;TP;FP;FP,3;5;9;5;1,Medium;Medium;High;Medium;Low,HR;IP;Tax;Healthcare,output/files\doc_00364_email_with_attachment.txt,861.0,output\files\doc_00364_email_with_attachment.docx,output\files\doc_00364_email_with_attachment.pdf,output\files\doc_00364_email_with_attachment.eml,output\files\doc_00364_email_with_attachment_attachment.xlsx,2025-11-03T11:28:21.860226Z
365,doc_00365_document.txt,document,2838,SIT_INVOICE_TC;SIT_EMP_INSURANCE_TC;SIT_LEGAL_TC;SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC,FP;TP;TP;TP;FP,5;4;1;1;3,Medium;Medium;Low;Low;Medium,Legal;HR;Finance,output/files\doc_00365_document.txt,2849.0,output\files\doc_00365_document.docx,output\files\doc_00365_document.pdf,,,2025-11-03T11:28:21.923193Z
366,doc_00366_document.txt,document,829,SIT_FINANCE_TC;SIT_SOURCE_CODE_TC;SIT_BUDGET_TC;SIT_IP_TC,TP;FP;FP;TP,1;7;5;1,Low;Medium;Medium;Low,IP;Finance,output/files\doc_00366_document.txt,835.0,output\files\doc_00366_document.docx,output\files\doc_00366_document.pdf,,,2025-11-03T11:28:21.968776Z
367,doc_00367_email.txt,email,1031,SIT_MA_TC,FP,1,Low,Legal;Finance,output/files\doc_00367_email.txt,1034.0,output\files\doc_00367_email.docx,output\files\doc_00367_email.pdf,output\files\doc_00367_email.eml,,2025-11-03T11:28:22.029010Z
368,doc_00368_email.txt,email,1356,SIT_SOFTWARE_DEV_TC,TP,1,Low,IP;Software,output/files\doc_00368_email.txt,1378.0,output\files\doc_00368_email.docx,output\files\doc_00368_email.pdf,output\files\doc_00368_email.eml,,2025-11-03T11:28:22.079672Z
369,doc_00369_pdf.txt,pdf,3553,SIT_PROJECT_DOCS_TC;SIT_BANK_STATEMENT_TC;SIT_LOAN_AGREEMENTS_TC;SIT_WIRE_TRANSFER_TC;SIT_SOW_TC;SIT_CCN,FP;TP;TP;FP;FP;FP,3;3;18;9;1;17,Medium;Medium;High;Medium;Low;Medium,HR;Finance;Project,output/files\doc_00369_pdf.txt,3565.0,output\files\doc_00369_pdf.docx,output\files\doc_00369_pdf.pdf,,,2025-11-03T11:28:22.151567Z
370,doc_00370_email.txt,email,683,SIT_SSN;SIT_ITIN;SIT_PASSPORT_US_UK;SIT_BANK_US;SIT_DRIVER_US,FP;TP;FP;TP;FP,8;1;1;3;1,Medium;Low;Low;Medium;Low,Finance;Tax;HR;Travel,output/files\doc_00370_email.txt,699.0,output\files\doc_00370_email.docx,output\files\doc_00370_email.pdf,output\files\doc_00370_email.eml,,2025-11-03T11:28:22.199828Z
371,doc_00371_email_with_attachment.txt,email_with_attachment,2114,SIT_ABA;SIT_DEA;SIT_EU_DEBIT;SIT_ICD10;SIT_ICD9,FP;TP;TP;FP;TP,10;5;1;5;1,Medium;Medium;Low;Medium;Low,Finance;Healthcare,output/files\doc_00371_email_with_attachment.txt,2130.0,output\files\doc_00371_email_with_attachment.docx,output\files\doc_00371_email_with_attachment.pdf,output\files\doc_00371_email_with_attachment.eml,output\files\doc_00371_email_with_attachment_attachment.xlsx,2025-11-03T11:28:22.304572Z
372,doc_00372_document.txt,document,388,SIT_SWIFT;SIT_CAN_SIN;SIT_CAN_BANK;SIT_AUS_TFN;SIT_CAN_PHIN;SIT_CAN_DRIVER;SIT_CAN_HEALTH;SIT_AUS_DRIVER;SIT_AUS_PASSPORT,FP;TP;TP;FP;TP;TP;TP;TP;TP,5;10;4;15;4;1;1;6;1,Medium;High;Medium;Medium;Medium;Low;Low;High;Low,Finance;HR;Travel;Healthcare;Tax,output/files\doc_00372_document.txt,389.0,output\files\doc_00372_document.docx,output\files\doc_00372_document.pdf,,,2025-11-03T11:28:22.346424Z
373,doc_00373_document.txt,document,538,SIT_AUS_BANK;SIT_AZURE_SAS;SIT_CAN_PASSPORT;SIT_AUS_MEDACC;SIT_IBAN;SIT_BR_CPF;SIT_BR_RG;SIT_UK_NINO,TP;TP;TP;TP;FP;FP;FP;FP,3;5;1;5;8;1;5;1,Medium;Medium;Low;Medium;Medium;Low;Medium;Low,Finance;HR;Travel;Healthcare;Tax;IP,output/files\doc_00373_document.txt,544.0,output\files\doc_00373_document.docx,output\files\doc_00373_document.pdf,,,2025-11-03T11:28:22.389304Z
374,doc_00374_email_with_attachment.txt,email_with_attachment,1228,SIT_FR_INSEE;SIT_IP,FP;FP,1;3,Low;Medium,IP;HR;Healthcare,output/files\doc_00374_email_with_attachment.txt,1237.0,output\files\doc_00374_email_with_attachment.docx,output\files\doc_00374_email_with_attachment.pdf,output\files\doc_00374_email_with_attachment.eml,output\files\doc_00374_email_with_attachment_attachment.xlsx,2025-11-03T11:28:22.484875Z
375,doc_00375_email_with_attachment.txt,email_with_attachment,638,SIT_HEALTHCARE_TC;SIT_HEALTH_FORMS;SIT_TAX_TC;SIT_HR_TC;SIT_INVOICE_TC;SIT_EMP_INSURANCE_TC;SIT_LEGAL_TC;SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC;SIT_FINANCE_TC,TP;FP;FP;TP;FP;FP;TP;TP;TP;TP,4;1;1;9;10;1;3;5;3;5,Medium;Low;Low;High;Medium;Low;Medium;Medium;Medium;Medium,Finance;Legal;HR;Healthcare;Tax,output/files\doc_00375_email_with_attachment.txt,639.0,output\files\doc_00375_email_with_attachment.docx,output\files\doc_00375_email_with_attachment.pdf,output\files\doc_00375_email_with_attachment.eml,output\files\doc_00375_email_with_attachment_attachment.xlsx,2025-11-03T11:28:22.571590Z
